evidence_id,case_id,platform,source_type,acquisition_mode,provenance_type,verification_status,trust_label,trust_score,review_status,evidence_type,title,body_text,comment_text,language,source_url,url,root_id,parent_id,created_at,collected_at,author_platform_hash,author_hash_method,author_identity_confidence,raw_author_id_removed,raw_author_name_removed,author_display_label,like_count,reply_count,share_count,view_count,content_hash,normalized_content_hash,canonical_url_hash,duplicate_group_id,duplicate_count,risk_flags,content_visibility,access_scope,source_capture_method,coverage_note,raw_data_safe,ingestion_metadata,is_root_content,influence_core_candidate,influence_core_type,source_identity_type,claim_summary,stance_hint,topic_hint,frame_hint,evidence_strength_hint,logic_strength_hint,emotional_intensity_hint,camp_state_hint,emotion_hint,people_cluster_hint,engagement_proxy
sgv1_a47feb7dc1cf531a5f90f4e0,donglu_sunjihai_youth_football_202606,hupu,local_collector_record,manual_url,external_agent_assisted,source_url_provided_unverified,medium_low,0.45,review_needed,comment,,,????????????????? ??03-16?,zh-CN,https://bbs.hupu.com/search?q=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=03,https://bbs.hupu.com/search?q=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=03,src_hupu_03,,2026-06-06T00:00:00.000Z,2026-06-17T12:10:16.499Z,,sha256_platform_case_salt,unknown,true,true,,48,1,0,0,sha256:e3ddb8719d72abc6ef70d31634fa3bbbdd6872ed51c934b9ead8523a31d39183,sha256:e3ddb8719d72abc6ef70d31634fa3bbbdd6872ed51c934b9ead8523a31d39183,sha256:da98092cad1cbd2909ccda6ba707a2ec8e6676ed46c7f6209865a48ac5db91ce,dup_04e2f3ab4c2ea485232e,1,[],public,public,manual_comment_sample,Selected public sample only. Not full-platform coverage. Not full-web coverage. Not full-thread coverage.,"{""asset_id"":""local-snapshot-src_hupu_03-comment-27-16"",""run_id"":"""",""task_id"":"""",""source_path"":"""",""record_type"":""comment"",""field_score"":0,""keyword"":"""",""entity_ids"":[]}","{""normalized_from"":""opencrawler_local_asset"",""source_record_id"":""local-snapshot-src_hupu_03-comment-27-16"",""source_type"":""local_collector_record"",""acquisition_mode"":""manual_url"",""normalized_at"":""2026-06-17T12:10:16.502Z"",""warnings"":[]}",false,false,,unknown,,unknown,public_response,unknown,unknown,unknown,unknown,unknown,unknown,unknown,50
sgv1_e069a53040cbb5bed6f79aee,donglu_sunjihai_youth_football_202606,hupu,local_collector_record,manual_url,external_agent_assisted,source_url_provided_unverified,medium_low,0.45,review_needed,comment,,,???????????????????????? ??03-17?,zh-CN,https://bbs.hupu.com/search?q=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=03,https://bbs.hupu.com/search?q=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=03,src_hupu_03,,2026-06-07T01:00:00.000Z,2026-06-17T12:10:16.499Z,,sha256_platform_case_salt,unknown,true,true,,51,2,0,0,sha256:a3c123d874861d68878459271788fdf4732c7ec98c81962bea7c4406cfe8f6b3,sha256:a3c123d874861d68878459271788fdf4732c7ec98c81962bea7c4406cfe8f6b3,sha256:da98092cad1cbd2909ccda6ba707a2ec8e6676ed46c7f6209865a48ac5db91ce,dup_37d10056aacbcb7730e3,1,[],public,public,manual_comment_sample,Selected public sample only. Not full-platform coverage. Not full-web coverage. Not full-thread coverage.,"{""asset_id"":""local-snapshot-src_hupu_03-comment-27-17"",""run_id"":"""",""task_id"":"""",""source_path"":"""",""record_type"":""comment"",""field_score"":0,""keyword"":"""",""entity_ids"":[]}","{""normalized_from"":""opencrawler_local_asset"",""source_record_id"":""local-snapshot-src_hupu_03-comment-27-17"",""source_type"":""local_collector_record"",""acquisition_mode"":""manual_url"",""normalized_at"":""2026-06-17T12:10:16.502Z"",""warnings"":[]}",false,false,,unknown,,support_donglu_view,media_reframing,unknown,unknown,unknown,unknown,core_support,curiosity,route_supporter_donglu,55
sgv1_8527d6d76146c206bc7362c3,donglu_sunjihai_youth_football_202606,hupu,local_collector_record,manual_url,external_agent_assisted,source_url_provided_unverified,medium_low,0.45,review_needed,comment,,,?????????????????????????? ??03-18?,zh-CN,https://bbs.hupu.com/search?q=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=03,https://bbs.hupu.com/search?q=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=03,src_hupu_03,,2026-06-08T02:00:00.000Z,2026-06-17T12:10:16.499Z,,sha256_platform_case_salt,unknown,true,true,,54,3,0,0,sha256:5189bfe9bf682ae5e9292c0390a49975d6c724335be889a4e2b0a3a2dae4f1cf,sha256:5189bfe9bf682ae5e9292c0390a49975d6c724335be889a4e2b0a3a2dae4f1cf,sha256:da98092cad1cbd2909ccda6ba707a2ec8e6676ed46c7f6209865a48ac5db91ce,dup_d3d6f8bbd7f9032bb63c,1,[],public,public,manual_comment_sample,Selected public sample only. Not full-platform coverage. Not full-web coverage. Not full-thread coverage.,"{""asset_id"":""local-snapshot-src_hupu_03-comment-27-18"",""run_id"":"""",""task_id"":"""",""source_path"":"""",""record_type"":""comment"",""field_score"":0,""keyword"":"""",""entity_ids"":[]}","{""normalized_from"":""opencrawler_local_asset"",""source_record_id"":""local-snapshot-src_hupu_03-comment-27-18"",""source_type"":""local_collector_record"",""acquisition_mode"":""manual_url"",""normalized_at"":""2026-06-17T12:10:16.502Z"",""warnings"":[]}",false,false,,unknown,,support_sunjihai_view,fan_community_reaction,unknown,unknown,unknown,unknown,core_support,curiosity,route_supporter_sunjihai,60
sgv1_186ab011b4461df65204fbfa,donglu_sunjihai_youth_football_202606,hupu,local_collector_record,manual_url,external_agent_assisted,source_url_provided_unverified,medium_low,0.45,review_needed,comment,,,???????????????????????????? ??03-19?,zh-CN,https://bbs.hupu.com/search?q=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=03,https://bbs.hupu.com/search?q=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=03,src_hupu_03,,2026-06-09T03:00:00.000Z,2026-06-17T12:10:16.499Z,,sha256_platform_case_salt,unknown,true,true,,57,4,0,0,sha256:9bdb7c25670d7904f23293f259905ed99ef558296fce1451bf9dcaf4031558c4,sha256:9bdb7c25670d7904f23293f259905ed99ef558296fce1451bf9dcaf4031558c4,sha256:da98092cad1cbd2909ccda6ba707a2ec8e6676ed46c7f6209865a48ac5db91ce,dup_2df52315a258e5468939,1,[],public,public,manual_comment_sample,Selected public sample only. Not full-platform coverage. Not full-web coverage. Not full-thread coverage.,"{""asset_id"":""local-snapshot-src_hupu_03-comment-27-19"",""run_id"":"""",""task_id"":"""",""source_path"":"""",""record_type"":""comment"",""field_score"":0,""keyword"":"""",""entity_ids"":[]}","{""normalized_from"":""opencrawler_local_asset"",""source_record_id"":""local-snapshot-src_hupu_03-comment-27-19"",""source_type"":""local_collector_record"",""acquisition_mode"":""manual_url"",""normalized_at"":""2026-06-17T12:10:16.502Z"",""warnings"":[]}",false,false,,unknown,,neutral_process_focused,children_protection_boundary,unknown,unknown,unknown,unknown,bridge,neutral,process_observer,65
sgv1_4a36725e57876c177601d70b,donglu_sunjihai_youth_football_202606,hupu,local_collector_record,manual_url,external_agent_assisted,source_url_provided_unverified,medium_low,0.45,review_needed,comment,,,?????????????????????? ??03-20?,zh-CN,https://bbs.hupu.com/search?q=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=03,https://bbs.hupu.com/search?q=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=03,src_hupu_03,,2026-06-10T04:00:00.000Z,2026-06-17T12:10:16.499Z,,sha256_platform_case_salt,unknown,true,true,,60,5,0,0,sha256:06fd262a6f12677766fc5aa6c62bbeacc4fd7c288ae27198e1f8673a5f04a4c0,sha256:06fd262a6f12677766fc5aa6c62bbeacc4fd7c288ae27198e1f8673a5f04a4c0,sha256:da98092cad1cbd2909ccda6ba707a2ec8e6676ed46c7f6209865a48ac5db91ce,dup_d7a8a9b792c00cff9c61,1,[],public,public,manual_comment_sample,Selected public sample only. Not full-platform coverage. Not full-web coverage. Not full-thread coverage.,"{""asset_id"":""local-snapshot-src_hupu_03-comment-27-20"",""run_id"":"""",""task_id"":"""",""source_path"":"""",""record_type"":""comment"",""field_score"":0,""keyword"":"""",""entity_ids"":[]}","{""normalized_from"":""opencrawler_local_asset"",""source_record_id"":""local-snapshot-src_hupu_03-comment-27-20"",""source_type"":""local_collector_record"",""acquisition_mode"":""manual_url"",""normalized_at"":""2026-06-17T12:10:16.502Z"",""warnings"":[]}",false,false,,unknown,,youth_training_concern,chinese_football_reputation,unknown,unknown,unknown,unknown,neutral,concern,youth_training_concern_cluster,70
sgv1_23f16ea1d624d7e2f8bb3747,donglu_sunjihai_youth_football_202606,hupu,local_collector_record,manual_url,external_agent_assisted,source_url_provided_unverified,medium_low,0.45,review_needed,comment,,,?????????????????????? ??04-01?,zh-CN,https://bbs.hupu.com/search?q=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=04,https://bbs.hupu.com/search?q=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=04,src_hupu_04,,2026-06-06T09:00:00.000Z,2026-06-17T12:10:16.500Z,,sha256_platform_case_salt,unknown,true,true,,4,5,0,0,sha256:1c34b60093b01a27d62cc4acc65a0ac578fb68a40aa052009e7318cfab51db1a,sha256:1c34b60093b01a27d62cc4acc65a0ac578fb68a40aa052009e7318cfab51db1a,sha256:957d6e0a2bfe01d1a984d508bc24a0b65ada3095d26ee0aab5aeb8f61ff759c1,dup_7a81248a0575f092ba69,1,[],public,public,manual_comment_sample,Selected public sample only. Not full-platform coverage. Not full-web coverage. Not full-thread coverage.,"{""asset_id"":""local-snapshot-src_hupu_04-comment-28-1"",""run_id"":"""",""task_id"":"""",""source_path"":"""",""record_type"":""comment"",""field_score"":0,""keyword"":"""",""entity_ids"":[]}","{""normalized_from"":""opencrawler_local_asset"",""source_record_id"":""local-snapshot-src_hupu_04-comment-28-1"",""source_type"":""local_collector_record"",""acquisition_mode"":""manual_url"",""normalized_at"":""2026-06-17T12:10:16.502Z"",""warnings"":[]}",false,false,,unknown,,support_sunjihai_view,unknown,unknown,unknown,unknown,unknown,core_support,curiosity,route_supporter_sunjihai,14
sgv1_09a26459d20e548b13498b25,donglu_sunjihai_youth_football_202606,hupu,local_collector_record,manual_url,external_agent_assisted,source_url_provided_unverified,medium_low,0.45,review_needed,comment,,,??????????????????????????? ??04-02?,zh-CN,https://bbs.hupu.com/search?q=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=04,https://bbs.hupu.com/search?q=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=04,src_hupu_04,,2026-06-07T10:00:00.000Z,2026-06-17T12:10:16.500Z,,sha256_platform_case_salt,unknown,true,true,,8,6,0,0,sha256:bd5725a5e5516ed94df224cc79f24db056444da29bc262769f36c4259a18b3bc,sha256:bd5725a5e5516ed94df224cc79f24db056444da29bc262769f36c4259a18b3bc,sha256:957d6e0a2bfe01d1a984d508bc24a0b65ada3095d26ee0aab5aeb8f61ff759c1,dup_d5cecf873f242b69a52c,1,[],public,public,manual_comment_sample,Selected public sample only. Not full-platform coverage. Not full-web coverage. Not full-thread coverage.,"{""asset_id"":""local-snapshot-src_hupu_04-comment-28-2"",""run_id"":"""",""task_id"":"""",""source_path"":"""",""record_type"":""comment"",""field_score"":0,""keyword"":"""",""entity_ids"":[]}","{""normalized_from"":""opencrawler_local_asset"",""source_record_id"":""local-snapshot-src_hupu_04-comment-28-2"",""source_type"":""local_collector_record"",""acquisition_mode"":""manual_url"",""normalized_at"":""2026-06-17T12:10:16.502Z"",""warnings"":[]}",false,false,,unknown,,neutral_process_focused,youth_training_model,unknown,unknown,unknown,unknown,bridge,neutral,process_observer,20
sgv1_615de9f2ef450ff1f9460381,donglu_sunjihai_youth_football_202606,hupu,local_collector_record,manual_url,external_agent_assisted,source_url_provided_unverified,medium_low,0.45,review_needed,comment,,,?????????????????????????? ??04-03?,zh-CN,https://bbs.hupu.com/search?q=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=04,https://bbs.hupu.com/search?q=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=04,src_hupu_04,,2026-06-08T11:00:00.000Z,2026-06-17T12:10:16.500Z,,sha256_platform_case_salt,unknown,true,true,,12,7,0,0,sha256:93dfa39a31dd07ddfa8597d87cfd978f482888bfc5fd5b3d563ff59cb2694da3,sha256:93dfa39a31dd07ddfa8597d87cfd978f482888bfc5fd5b3d563ff59cb2694da3,sha256:957d6e0a2bfe01d1a984d508bc24a0b65ada3095d26ee0aab5aeb8f61ff759c1,dup_f6e867502724c50ef2c3,1,[],public,public,manual_comment_sample,Selected public sample only. Not full-platform coverage. Not full-web coverage. Not full-thread coverage.,"{""asset_id"":""local-snapshot-src_hupu_04-comment-28-3"",""run_id"":"""",""task_id"":"""",""source_path"":"""",""record_type"":""comment"",""field_score"":0,""keyword"":"""",""entity_ids"":[]}","{""normalized_from"":""opencrawler_local_asset"",""source_record_id"":""local-snapshot-src_hupu_04-comment-28-3"",""source_type"":""local_collector_record"",""acquisition_mode"":""manual_url"",""normalized_at"":""2026-06-17T12:10:16.502Z"",""warnings"":[]}",false,false,,unknown,,youth_training_concern,contract_or_responsibility_dispute,unknown,unknown,unknown,unknown,neutral,concern,youth_training_concern_cluster,26
sgv1_b0a8d3efcac3aa32caef2206,donglu_sunjihai_youth_football_202606,hupu,local_collector_record,manual_url,external_agent_assisted,source_url_provided_unverified,medium_low,0.45,review_needed,comment,,,?????????????????????? ??04-04?,zh-CN,https://bbs.hupu.com/search?q=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=04,https://bbs.hupu.com/search?q=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=04,src_hupu_04,,2026-06-09T12:00:00.000Z,2026-06-17T12:10:16.500Z,,sha256_platform_case_salt,unknown,true,true,,16,8,0,0,sha256:0122a11ed91bcea2198ba63b0565a867336065eb1efa14c2e75ef4387d917c1b,sha256:0122a11ed91bcea2198ba63b0565a867336065eb1efa14c2e75ef4387d917c1b,sha256:957d6e0a2bfe01d1a984d508bc24a0b65ada3095d26ee0aab5aeb8f61ff759c1,dup_8ecf3372a70a6ef65754,1,[],public,public,manual_comment_sample,Selected public sample only. Not full-platform coverage. Not full-web coverage. Not full-thread coverage.,"{""asset_id"":""local-snapshot-src_hupu_04-comment-28-4"",""run_id"":"""",""task_id"":"""",""source_path"":"""",""record_type"":""comment"",""field_score"":0,""keyword"":"""",""entity_ids"":[]}","{""normalized_from"":""opencrawler_local_asset"",""source_record_id"":""local-snapshot-src_hupu_04-comment-28-4"",""source_type"":""local_collector_record"",""acquisition_mode"":""manual_url"",""normalized_at"":""2026-06-17T12:10:16.502Z"",""warnings"":[]}",false,false,,unknown,,anti_conflict_fatigue,public_response,unknown,unknown,unknown,unknown,fatigue,fatigue,fatigue_cluster,32
sgv1_b41c14f9d3567834e3760a0d,donglu_sunjihai_youth_football_202606,hupu,local_collector_record,manual_url,external_agent_assisted,source_url_provided_unverified,medium_low,0.45,review_needed,comment,,,???????????????????????? ??04-05?,zh-CN,https://bbs.hupu.com/search?q=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=04,https://bbs.hupu.com/search?q=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=04,src_hupu_04,,2026-06-10T13:00:00.000Z,2026-06-17T12:10:16.500Z,,sha256_platform_case_salt,unknown,true,true,,20,9,0,0,sha256:00c66fb26365fc37702bc3cd92b99c2a29169a97546588abfd56e86bfbdf973b,sha256:00c66fb26365fc37702bc3cd92b99c2a29169a97546588abfd56e86bfbdf973b,sha256:957d6e0a2bfe01d1a984d508bc24a0b65ada3095d26ee0aab5aeb8f61ff759c1,dup_ce12897c38055365621e,1,[],public,public,manual_comment_sample,Selected public sample only. Not full-platform coverage. Not full-web coverage. Not full-thread coverage.,"{""asset_id"":""local-snapshot-src_hupu_04-comment-28-5"",""run_id"":"""",""task_id"":"""",""source_path"":"""",""record_type"":""comment"",""field_score"":0,""keyword"":"""",""entity_ids"":[]}","{""normalized_from"":""opencrawler_local_asset"",""source_record_id"":""local-snapshot-src_hupu_04-comment-28-5"",""source_type"":""local_collector_record"",""acquisition_mode"":""manual_url"",""normalized_at"":""2026-06-17T12:10:16.502Z"",""warnings"":[]}",false,false,,unknown,,media_context,media_reframing,unknown,unknown,unknown,unknown,bridge,neutral,media_context_reader,38
sgv1_7fccd07dc4056a44cdf65075,donglu_sunjihai_youth_football_202606,hupu,local_collector_record,manual_url,external_agent_assisted,source_url_provided_unverified,medium_low,0.45,review_needed,comment,,,??????????????????????? ??04-06?,zh-CN,https://bbs.hupu.com/search?q=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=04,https://bbs.hupu.com/search?q=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=04,src_hupu_04,,2026-06-11T14:00:00.000Z,2026-06-17T12:10:16.500Z,,sha256_platform_case_salt,unknown,true,true,,24,10,0,0,sha256:106fa6c6bd6a1457d03a9f3274c59bbc641f834c32cf9122d1aeca98d8589a5e,sha256:106fa6c6bd6a1457d03a9f3274c59bbc641f834c32cf9122d1aeca98d8589a5e,sha256:957d6e0a2bfe01d1a984d508bc24a0b65ada3095d26ee0aab5aeb8f61ff759c1,dup_bd4c3ae65d36245b6b73,1,[],public,public,manual_comment_sample,Selected public sample only. Not full-platform coverage. Not full-web coverage. Not full-thread coverage.,"{""asset_id"":""local-snapshot-src_hupu_04-comment-28-6"",""run_id"":"""",""task_id"":"""",""source_path"":"""",""record_type"":""comment"",""field_score"":0,""keyword"":"""",""entity_ids"":[]}","{""normalized_from"":""opencrawler_local_asset"",""source_record_id"":""local-snapshot-src_hupu_04-comment-28-6"",""source_type"":""local_collector_record"",""acquisition_mode"":""manual_url"",""normalized_at"":""2026-06-17T12:10:16.502Z"",""warnings"":[]}",false,false,,unknown,,extreme_attack_or_trolling,fan_community_reaction,unknown,unknown,unknown,unknown,isolated_extreme,anger,isolated_extreme_cluster,44
sgv1_a6be8407f3323be4e15a3247,donglu_sunjihai_youth_football_202606,hupu,local_collector_record,manual_url,external_agent_assisted,source_url_provided_unverified,medium_low,0.45,review_needed,comment,,,???????????????? ??04-07?,zh-CN,https://bbs.hupu.com/search?q=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=04,https://bbs.hupu.com/search?q=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=04,src_hupu_04,,2026-06-12T15:00:00.000Z,2026-06-17T12:10:16.500Z,,sha256_platform_case_salt,unknown,true,true,,28,11,0,0,sha256:48a1e1ec2d06d4e68d0fe7304dbf7798603dd2e8e98468674d3533a3d2105de3,sha256:48a1e1ec2d06d4e68d0fe7304dbf7798603dd2e8e98468674d3533a3d2105de3,sha256:957d6e0a2bfe01d1a984d508bc24a0b65ada3095d26ee0aab5aeb8f61ff759c1,dup_2f39b4352ec3c3940030,1,[],public,public,manual_comment_sample,Selected public sample only. Not full-platform coverage. Not full-web coverage. Not full-thread coverage.,"{""asset_id"":""local-snapshot-src_hupu_04-comment-28-7"",""run_id"":"""",""task_id"":"""",""source_path"":"""",""record_type"":""comment"",""field_score"":0,""keyword"":"""",""entity_ids"":[]}","{""normalized_from"":""opencrawler_local_asset"",""source_record_id"":""local-snapshot-src_hupu_04-comment-28-7"",""source_type"":""local_collector_record"",""acquisition_mode"":""manual_url"",""normalized_at"":""2026-06-17T12:10:16.502Z"",""warnings"":[]}",false,false,,unknown,,unknown,children_protection_boundary,unknown,unknown,unknown,unknown,unknown,unknown,unknown,50
sgv1_068a9b57229b5a06d6f339fa,donglu_sunjihai_youth_football_202606,hupu,local_collector_record,manual_url,external_agent_assisted,source_url_provided_unverified,medium_low,0.45,review_needed,comment,,,???????????????????????? ??04-08?,zh-CN,https://bbs.hupu.com/search?q=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=04,https://bbs.hupu.com/search?q=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=04,src_hupu_04,,2026-06-13T16:00:00.000Z,2026-06-17T12:10:16.500Z,,sha256_platform_case_salt,unknown,true,true,,32,12,0,0,sha256:726cc38aed2330632c5df8dcff4112a9e9b641d1db731d31e470b466fa7ca64a,sha256:726cc38aed2330632c5df8dcff4112a9e9b641d1db731d31e470b466fa7ca64a,sha256:957d6e0a2bfe01d1a984d508bc24a0b65ada3095d26ee0aab5aeb8f61ff759c1,dup_466e07a5824f4d08eb44,1,[],public,public,manual_comment_sample,Selected public sample only. Not full-platform coverage. Not full-web coverage. Not full-thread coverage.,"{""asset_id"":""local-snapshot-src_hupu_04-comment-28-8"",""run_id"":"""",""task_id"":"""",""source_path"":"""",""record_type"":""comment"",""field_score"":0,""keyword"":"""",""entity_ids"":[]}","{""normalized_from"":""opencrawler_local_asset"",""source_record_id"":""local-snapshot-src_hupu_04-comment-28-8"",""source_type"":""local_collector_record"",""acquisition_mode"":""manual_url"",""normalized_at"":""2026-06-17T12:10:16.502Z"",""warnings"":[]}",false,false,,unknown,,support_donglu_view,chinese_football_reputation,unknown,unknown,unknown,unknown,core_support,curiosity,route_supporter_donglu,56
sgv1_bd23400ab866b148ebd36f56,donglu_sunjihai_youth_football_202606,hupu,local_collector_record,manual_url,external_agent_assisted,source_url_provided_unverified,medium_low,0.45,review_needed,comment,,,??????????????????????????? ??04-09?,zh-CN,https://bbs.hupu.com/search?q=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=04,https://bbs.hupu.com/search?q=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=04,src_hupu_04,,2026-06-14T17:00:00.000Z,2026-06-17T12:10:16.500Z,,sha256_platform_case_salt,unknown,true,true,,36,13,0,0,sha256:1584d52c644d99e9e1bfa0b3a0fbab95b8a26cb6d90a1c03817487d79cb84548,sha256:1584d52c644d99e9e1bfa0b3a0fbab95b8a26cb6d90a1c03817487d79cb84548,sha256:957d6e0a2bfe01d1a984d508bc24a0b65ada3095d26ee0aab5aeb8f61ff759c1,dup_dd0bca994970bba94269,1,[],public,public,manual_comment_sample,Selected public sample only. Not full-platform coverage. Not full-web coverage. Not full-thread coverage.,"{""asset_id"":""local-snapshot-src_hupu_04-comment-28-9"",""run_id"":"""",""task_id"":"""",""source_path"":"""",""record_type"":""comment"",""field_score"":0,""keyword"":"""",""entity_ids"":[]}","{""normalized_from"":""opencrawler_local_asset"",""source_record_id"":""local-snapshot-src_hupu_04-comment-28-9"",""source_type"":""local_collector_record"",""acquisition_mode"":""manual_url"",""normalized_at"":""2026-06-17T12:10:16.502Z"",""warnings"":[]}",false,false,,unknown,,support_sunjihai_view,platform_discussion,unknown,unknown,unknown,unknown,core_support,curiosity,route_supporter_sunjihai,62
